id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4733,15809263.0,Shih,684.0,Germany,Male,35.0,5.0,84440.1,1.0,0.0,1.0,131778.58,0.0
4734,15754574.0,Chiedozie,683.0,Spain,Male,30.0,2.0,0.0,2.0,1.0,0.0,88838.14,0.0
4735,15663817.0,Lo,685.0,Spain,Female,31.0,10.0,0.0,2.0,1.0,0.0,135853.62,0.0
4736,15686963.0,Bibi,631.0,France,Female,48.0,7.0,0.0,1.0,1.0,0.0,127429.56,1.0
4737,15768449.0,Brown,754.0,Spain,Female,31.0,7.0,0.0,2.0,1.0,0.0,120893.85,0.0
4738,15604073.0,Tien,663.0,Germany,Female,28.0,5.0,182781.74,2.0,1.0,1.0,158054.49,0.0
4739,15798960.0,Ch'ang,622.0,France,Male,34.0,4.0,0.0,2.0,0.0,1.0,142331.85,0.0
4740,15698522.0,Chiazagomekpele,762.0,France,Female,39.0,7.0,0.0,2.0,1.0,0.0,134720.51,0.0
4741,15655952.0,McIntyre,751.0,France,Male,39.0,5.0,91938.31,2.0,0.0,0.0,121061.89,0.0
4742,15583736.0,Hsing,584.0,Spain,Male,25.0,4.0,0.0,1.0,0.0,0.0,88842.8,0.0
4743,15764174.0,Yobachukwu,792.0,Germany,Male,53.0,7.0,149950.19,1.0,1.0,1.0,113428.77,0.0
4744,15673837.0,Cremonesi,645.0,France,Female,38.0,4.0,139974.66,1.0,1.0,0.0,154598.58,0.0
4745,15648933.0,Chukwubuikem,648.0,France,Female,51.0,3.0,0.0,3.0,1.0,0.0,164886.64,1.0
4746,15749583.0,Ch'en,661.0,France,Female,40.0,7.0,0.0,2.0,1.0,0.0,169781.45,0.0
4747,15576000.0,Smith,487.0,Spain,Male,33.0,3.0,131569.73,1.0,1.0,0.0,176763.27,0.0
4748,15810895.0,Chibueze,553.0,France,Female,23.0,5.0,0.0,2.0,1.0,1.0,179227.96,0.0
4749,15809777.0,Liao,735.0,Spain,Male,46.0,4.0,135842.89,1.0,1.0,0.0,92647.94,1.0
4750,15571244.0,Onyenachiya,611.0,France,Male,57.0,7.0,126547.8,1.0,1.0,1.0,143301.49,0.0
4751,15686963.0,Miah,679.0,France,Female,32.0,5.0,0.0,2.0,1.0,1.0,154364.66,0.0
4752,15572390.0,T'ao,551.0,France,Male,26.0,9.0,0.0,2.0,1.0,0.0,174825.57,0.0
4753,15712264.0,Hsia,592.0,France,Female,39.0,7.0,0.0,2.0,1.0,1.0,151325.24,0.0
4754,15654574.0,Efimov,638.0,Germany,Male,68.0,4.0,132876.23,1.0,0.0,0.0,52876.41,1.0
4755,15705735.0,Trevisani,734.0,Germany,Male,38.0,8.0,140549.4,2.0,1.0,0.0,28204.98,0.0
4756,15725028.0,Padovano,645.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,166682.57,0.0
4757,15792360.0,Fanucci,620.0,Spain,Male,28.0,1.0,127543.11,1.0,1.0,1.0,62746.03,0.0
4758,15738220.0,Young,646.0,France,Female,29.0,4.0,0.0,2.0,1.0,1.0,59864.96,0.0
4759,15681562.0,Uspensky,571.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,156774.94,0.0
4760,15794413.0,Chiang,748.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,0.0,184936.77,0.0
4761,15630698.0,Chukwudi,718.0,Germany,Female,52.0,8.0,102282.72,2.0,1.0,0.0,80552.36,0.0
4762,15720305.0,Chidubem,540.0,France,Male,31.0,7.0,0.0,2.0,0.0,0.0,170819.01,0.0
4763,15585047.0,Dettmann,653.0,France,Female,35.0,6.0,0.0,2.0,1.0,1.0,105969.05,0.0
4764,15793883.0,Ugochukwu,729.0,France,Male,40.0,4.0,0.0,2.0,0.0,0.0,142783.98,0.0
4765,15664681.0,Nebeolisa,725.0,France,Female,32.0,1.0,0.0,2.0,1.0,1.0,54947.51,0.0
4766,15615477.0,Chukwukere,556.0,France,Female,51.0,8.0,0.0,3.0,1.0,0.0,119969.99,1.0
4767,15615473.0,Ts'ui,699.0,France,Male,46.0,9.0,0.0,1.0,1.0,0.0,139919.38,0.0
4768,15803378.0,Kao,715.0,France,Female,32.0,3.0,0.0,2.0,1.0,1.0,108887.44,0.0
4769,15633648.0,Walker,646.0,Germany,Male,31.0,7.0,133434.57,2.0,1.0,0.0,120880.72,0.0
4770,15672821.0,Maclean,646.0,Germany,Female,42.0,5.0,115518.07,1.0,0.0,0.0,89566.64,0.0
4771,15702442.0,Nwokezuike,667.0,France,Female,38.0,5.0,0.0,2.0,1.0,0.0,1676.92,0.0
4772,15770101.0,Onwuamaeze,679.0,Germany,Male,42.0,8.0,135871.2,2.0,1.0,1.0,100433.83,1.0
4773,15661249.0,Milne,745.0,Spain,Male,35.0,5.0,0.0,2.0,1.0,0.0,79919.13,0.0
4774,15717489.0,Obidimkpa,489.0,Spain,Female,71.0,1.0,0.0,1.0,1.0,0.0,58010.98,1.0
4775,15677906.0,Lucchesi,676.0,France,Male,40.0,5.0,0.0,2.0,0.0,0.0,171681.86,0.0
4776,15659475.0,Chukwuemeka,554.0,Germany,Male,55.0,5.0,109044.3,1.0,1.0,1.0,157558.26,1.0
4777,15592979.0,Y?an,605.0,Spain,Female,31.0,3.0,0.0,2.0,1.0,0.0,141069.88,0.0
4778,15671934.0,Shih,683.0,Germany,Male,33.0,7.0,112615.86,2.0,1.0,0.0,113481.02,0.0
4779,15803749.0,Chidiebere,775.0,France,Female,43.0,6.0,0.0,2.0,1.0,1.0,132038.65,0.0
4780,15655590.0,Efimov,697.0,France,Male,21.0,7.0,0.0,2.0,1.0,1.0,153064.87,0.0
4781,15762583.0,Chibugo,699.0,France,Male,33.0,4.0,0.0,1.0,1.0,0.0,105780.18,1.0
4782,15751175.0,Milanesi,605.0,France,Male,33.0,6.0,0.0,2.0,1.0,1.0,145562.4,0.0
4783,15794849.0,Mazzanti,565.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,38802.03,0.0
4784,15643877.0,Y?an,746.0,Germany,Female,42.0,4.0,141927.1,1.0,1.0,0.0,133600.89,0.0
4785,15654074.0,Ch'ien,601.0,France,Male,41.0,1.0,0.0,2.0,0.0,0.0,131662.47,0.0
4786,15684908.0,Piazza,544.0,Germany,Male,34.0,5.0,135814.7,2.0,1.0,0.0,80587.27,0.0
4787,15683521.0,Chidumaga,543.0,Germany,Male,44.0,2.0,126645.13,1.0,1.0,0.0,173365.89,1.0
4788,15690731.0,Chiang,551.0,Spain,Male,36.0,7.0,0.0,1.0,1.0,0.0,141404.07,0.0
4789,15657778.0,Ch'ang,542.0,France,Male,30.0,3.0,124577.33,1.0,0.0,0.0,166677.35,0.0
4790,15691387.0,Ch'in,753.0,France,Female,38.0,5.0,148884.47,1.0,0.0,0.0,125979.36,0.0
4791,15706021.0,Chien,719.0,Spain,Male,21.0,5.0,0.0,2.0,0.0,1.0,63908.86,0.0
4792,15773520.0,Ts'ai,627.0,Germany,Male,26.0,2.0,124577.33,2.0,1.0,0.0,173870.39,0.0
4793,15665956.0,Ch'eng,603.0,Germany,Male,35.0,5.0,71264.02,2.0,0.0,1.0,86424.57,0.0
4794,15758813.0,Chiawuotu,651.0,France,Female,37.0,5.0,0.0,2.0,1.0,1.0,57896.27,0.0
4795,15574879.0,Chia,592.0,Spain,Male,31.0,6.0,0.0,1.0,0.0,0.0,186655.11,1.0
4796,15764444.0,Y?an,535.0,France,Male,39.0,8.0,0.0,2.0,1.0,1.0,100843.82,0.0
4797,15777904.0,Chukwudi,692.0,Germany,Female,33.0,2.0,117221.15,1.0,1.0,0.0,72462.25,1.0
4798,15592389.0,Lai,559.0,France,Male,47.0,4.0,0.0,1.0,1.0,0.0,54954.51,1.0
4799,15758856.0,Ch'iu,581.0,France,Female,53.0,9.0,0.0,1.0,1.0,0.0,175399.14,1.0
4800,15631201.0,Ma,696.0,France,Male,31.0,6.0,0.0,2.0,0.0,0.0,79329.7,0.0
4801,15653037.0,Lo Duca,659.0,France,Female,43.0,5.0,0.0,2.0,1.0,0.0,179655.87,1.0
4802,15640074.0,Chimezie,697.0,France,Female,51.0,2.0,135870.01,3.0,1.0,0.0,164864.67,1.0
4803,15714006.0,Balsillie,622.0,France,Female,42.0,3.0,0.0,1.0,1.0,1.0,126796.69,1.0
4804,15723720.0,Zuyeva,682.0,France,Male,18.0,7.0,0.0,2.0,1.0,0.0,177740.58,0.0
4805,15591577.0,Romani,710.0,Germany,Male,27.0,3.0,125822.21,1.0,1.0,0.0,56875.76,0.0
4806,15699335.0,Chien,585.0,Germany,Male,43.0,0.0,107494.86,1.0,1.0,0.0,157921.25,0.0
4807,15651022.0,Uwaezuoke,584.0,Spain,Male,37.0,1.0,139825.57,1.0,1.0,0.0,114774.35,0.0
4808,15771543.0,Chidiegwu,743.0,Germany,Female,43.0,2.0,71497.79,2.0,0.0,1.0,102628.98,0.0
4809,15592736.0,Nkemakonam,687.0,France,Female,41.0,2.0,134171.6,1.0,1.0,0.0,140931.57,0.0
4810,15773789.0,Y?an,649.0,France,Male,26.0,1.0,131344.52,1.0,0.0,1.0,94925.62,0.0
4811,15754068.0,Cameron,588.0,France,Male,40.0,2.0,0.0,2.0,1.0,1.0,62232.6,0.0
4812,15676937.0,Lucciano,637.0,Spain,Male,46.0,3.0,0.0,2.0,1.0,0.0,142538.31,0.0
4813,15611409.0,Tsai,590.0,France,Female,45.0,7.0,0.0,1.0,1.0,1.0,49725.16,1.0
4814,15693906.0,Onyekachi,738.0,France,Male,29.0,9.0,0.0,2.0,1.0,1.0,173843.83,0.0
4815,15794468.0,Ting,543.0,France,Female,26.0,3.0,0.0,2.0,1.0,1.0,121568.37,0.0
4816,15736271.0,Frolova,774.0,France,Male,40.0,2.0,0.0,2.0,1.0,1.0,152835.75,0.0
4817,15627377.0,Lucchesi,724.0,France,Male,45.0,10.0,0.0,1.0,1.0,0.0,121151.1,1.0
4818,15740602.0,Uspenskaya,553.0,France,Male,32.0,8.0,0.0,1.0,1.0,1.0,53437.1,0.0
4819,15796790.0,Chukwuemeka,633.0,Germany,Female,36.0,6.0,131754.11,1.0,1.0,0.0,103944.37,0.0
4820,15575060.0,Hsia,577.0,France,Male,39.0,2.0,0.0,1.0,0.0,0.0,82222.86,0.0
4821,15592089.0,Onwuatuegwu,718.0,France,Female,37.0,9.0,0.0,2.0,0.0,1.0,88827.67,0.0
4822,15588535.0,Kao,549.0,France,Female,37.0,4.0,0.0,2.0,1.0,0.0,44904.26,0.0
4823,15584518.0,Fiorentino,646.0,Germany,Female,29.0,6.0,135842.41,1.0,1.0,1.0,180551.76,0.0
4824,15683980.0,Onochie,632.0,France,Male,28.0,1.0,0.0,2.0,1.0,0.0,101515.76,0.0
4825,15591428.0,T'ien,705.0,France,Female,46.0,2.0,0.0,2.0,1.0,1.0,114469.55,0.0
4826,15607986.0,Ch'iu,699.0,France,Male,28.0,5.0,0.0,1.0,1.0,0.0,118716.63,0.0
4827,15631201.0,Zuyev,498.0,Germany,Female,39.0,6.0,100912.19,1.0,1.0,0.0,84300.4,1.0
4828,15710687.0,Ch'ien,661.0,France,Female,38.0,2.0,0.0,2.0,1.0,1.0,56865.62,0.0
4829,15671915.0,Ebelegbulam,662.0,France,Male,42.0,1.0,0.0,2.0,0.0,1.0,91957.39,0.0
4830,15641640.0,Fennescey,687.0,France,Male,28.0,3.0,0.0,2.0,0.0,1.0,55893.37,0.0
4831,15790763.0,Nwebube,589.0,Spain,Female,37.0,8.0,0.0,1.0,1.0,1.0,138889.15,0.0
4832,15809663.0,Hsiung,745.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,9663.28,0.0
4833,15682600.0,Hsieh,613.0,France,Male,33.0,6.0,0.0,2.0,1.0,1.0,153535.17,0.0
4834,15732265.0,Hsia,731.0,Spain,Female,35.0,6.0,0.0,2.0,1.0,1.0,64515.25,0.0
4835,15730441.0,Ts'ai,607.0,Spain,Female,44.0,9.0,131394.56,1.0,1.0,0.0,61446.92,1.0
4836,15584536.0,Tuan,662.0,France,Male,25.0,5.0,0.0,2.0,1.0,1.0,112946.67,0.0
4837,15584930.0,Ojiofor,577.0,Germany,Male,40.0,8.0,109941.51,1.0,1.0,1.0,43982.41,0.0
4838,15746258.0,Chukwueloka,682.0,France,Female,34.0,5.0,124268.64,2.0,1.0,0.0,26163.74,0.0
4839,15742886.0,Mazzanti,749.0,France,Female,24.0,7.0,0.0,2.0,0.0,1.0,164083.72,0.0
4840,15806929.0,Ch'ien,707.0,France,Female,44.0,10.0,0.0,2.0,0.0,1.0,62674.35,0.0
4841,15761158.0,Hsueh,605.0,France,Female,29.0,7.0,142724.48,1.0,0.0,0.0,52795.15,0.0
4842,15626114.0,Chukwujamuike,749.0,France,Male,27.0,8.0,148045.45,1.0,1.0,0.0,98640.15,0.0
4843,15754954.0,Chidiebere,850.0,Germany,Male,33.0,8.0,144432.04,2.0,1.0,1.0,57541.08,0.0
4844,15750765.0,Chiu,683.0,France,Male,56.0,3.0,0.0,1.0,1.0,0.0,132801.57,1.0
4845,15634501.0,Gilleland,719.0,France,Female,53.0,1.0,0.0,1.0,1.0,0.0,157567.37,1.0
4846,15612043.0,Onyinyechukwuka,705.0,France,Female,29.0,7.0,0.0,2.0,1.0,1.0,114935.15,0.0
4847,15731519.0,Tien,659.0,France,Male,41.0,5.0,0.0,2.0,0.0,1.0,151681.86,0.0
4848,15677243.0,Folliero,731.0,France,Male,29.0,5.0,0.0,2.0,1.0,0.0,93835.64,0.0
4849,15790958.0,Mazzanti,679.0,France,Male,38.0,0.0,0.0,2.0,1.0,1.0,63908.86,0.0
4850,15691823.0,Toscani,488.0,France,Male,39.0,2.0,0.0,1.0,1.0,0.0,91406.62,0.0
4851,15708505.0,Onwumelu,850.0,France,Male,43.0,1.0,0.0,1.0,1.0,0.0,113051.57,1.0
4852,15664547.0,Ebelechukwu,689.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,152577.62,0.0
4853,15718369.0,Omeokachie,651.0,France,Male,29.0,7.0,0.0,2.0,1.0,1.0,87412.24,0.0
4854,15691387.0,Tien,624.0,Spain,Male,38.0,10.0,101506.66,1.0,1.0,0.0,47310.24,0.0
4855,15689526.0,Ch'iu,589.0,France,Male,38.0,9.0,0.0,2.0,0.0,0.0,92220.12,0.0
4856,15583863.0,Genovese,695.0,France,Male,35.0,2.0,0.0,2.0,1.0,1.0,16081.62,0.0
4857,15732644.0,Pirozzi,548.0,Spain,Male,23.0,6.0,0.0,2.0,1.0,1.0,155743.48,0.0
4858,15690664.0,Gorman,704.0,France,Female,55.0,2.0,107594.11,1.0,0.0,1.0,158944.64,0.0
4859,15605059.0,Ugorji,773.0,France,Female,43.0,7.0,0.0,2.0,0.0,1.0,44946.29,0.0
4860,15625021.0,Smith,705.0,France,Male,33.0,9.0,0.0,2.0,1.0,1.0,51752.08,0.0
4861,15772421.0,Chiemenam,645.0,France,Male,40.0,2.0,0.0,2.0,1.0,1.0,177747.03,0.0
4862,15657535.0,Ch'ang,748.0,France,Male,32.0,10.0,0.0,2.0,1.0,0.0,94488.82,0.0
4863,15706464.0,Manna,755.0,Spain,Female,47.0,9.0,123935.35,1.0,1.0,1.0,90928.48,0.0
4864,15654489.0,Chukwufumnanya,711.0,Spain,Male,44.0,4.0,0.0,2.0,0.0,1.0,143783.46,0.0
4865,15683524.0,Onyemere,751.0,France,Male,37.0,3.0,0.0,1.0,1.0,1.0,17095.49,0.0
4866,15641091.0,Mazzanti,706.0,France,Female,41.0,5.0,0.0,1.0,1.0,0.0,1795.93,0.0
4867,15668057.0,Chuang,738.0,Germany,Female,39.0,5.0,111091.05,2.0,1.0,0.0,91829.17,0.0
4868,15584536.0,Chukwunonso,659.0,Spain,Male,38.0,4.0,0.0,2.0,0.0,0.0,77326.73,0.0
4869,15713250.0,Hsiung,685.0,France,Female,34.0,2.0,0.0,2.0,0.0,1.0,125986.18,0.0
4870,15815645.0,Chienezie,683.0,Germany,Female,39.0,5.0,119859.52,1.0,1.0,1.0,138350.74,1.0
4871,15669490.0,Teng,715.0,France,Female,23.0,8.0,0.0,2.0,1.0,0.0,109209.53,0.0
4872,15612103.0,Ch'ang,520.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,180712.28,0.0
4873,15794468.0,Ch'in,724.0,France,Female,62.0,7.0,131593.59,1.0,1.0,1.0,162719.69,1.0
4874,15584766.0,Chukwualuka,684.0,Spain,Female,36.0,0.0,123356.63,1.0,1.0,1.0,48382.4,0.0
4875,15704581.0,Ch'en,596.0,Spain,Female,43.0,1.0,0.0,1.0,1.0,0.0,173899.42,1.0
4876,15763544.0,Calabresi,850.0,France,Female,41.0,9.0,0.0,1.0,1.0,0.0,159800.16,0.0
4877,15609011.0,Mao,634.0,Spain,Male,35.0,9.0,0.0,1.0,1.0,0.0,86678.48,1.0
4878,15617657.0,Ch'ang,634.0,France,Male,24.0,7.0,0.0,3.0,1.0,0.0,151335.24,0.0
4879,15744368.0,Genovese,652.0,France,Female,52.0,1.0,169832.57,1.0,1.0,1.0,176780.38,1.0
4880,15599090.0,Genovesi,619.0,France,Male,31.0,3.0,0.0,2.0,0.0,1.0,88890.05,0.0
4881,15576085.0,Shih,627.0,Spain,Male,40.0,8.0,0.0,1.0,1.0,1.0,120893.07,0.0
4882,15656912.0,P'eng,576.0,Spain,Female,31.0,6.0,0.0,2.0,1.0,1.0,166588.76,0.0
4883,15581871.0,Trevisano,597.0,France,Male,24.0,3.0,0.0,2.0,1.0,1.0,92612.88,0.0
4884,15589345.0,Nwankwo,678.0,Spain,Male,37.0,2.0,0.0,2.0,0.0,0.0,122218.61,0.0
4885,15772363.0,Chiu,683.0,France,Female,23.0,4.0,0.0,2.0,1.0,0.0,78770.86,0.0
4886,15719309.0,Chukwumaobim,644.0,Spain,Male,44.0,5.0,0.0,1.0,1.0,1.0,57320.92,0.0
4887,15691823.0,Chinedum,594.0,France,Female,35.0,8.0,0.0,2.0,1.0,1.0,164925.11,0.0
4888,15797710.0,Okechukwu,628.0,France,Male,31.0,9.0,0.0,2.0,1.0,0.0,131093.99,0.0
4889,15586039.0,Palermo,682.0,France,Male,45.0,5.0,0.0,1.0,0.0,0.0,66810.48,1.0
4890,15740900.0,Chidiebele,597.0,France,Female,38.0,0.0,133377.8,1.0,1.0,0.0,172618.52,0.0
4891,15681924.0,Walker,597.0,France,Female,28.0,0.0,0.0,2.0,1.0,1.0,93524.19,0.0
4892,15604536.0,Nnachetam,679.0,France,Female,33.0,6.0,100359.54,2.0,1.0,0.0,132770.11,0.0
4893,15778934.0,Ts'ai,712.0,France,Female,34.0,3.0,0.0,2.0,1.0,0.0,57769.2,0.0
4894,15576774.0,Ch'eng,589.0,France,Female,31.0,6.0,0.0,2.0,0.0,1.0,170528.63,0.0
4895,15743709.0,Ibezimako,695.0,Spain,Female,31.0,8.0,109528.28,2.0,1.0,1.0,147278.43,0.0
4896,15663917.0,Ts'ui,678.0,France,Female,32.0,10.0,144961.97,1.0,1.0,1.0,167040.94,0.0
4897,15677796.0,Pagnotto,525.0,France,Male,37.0,4.0,0.0,2.0,1.0,0.0,171706.66,0.0
4898,15669946.0,Folliero,627.0,France,Male,35.0,5.0,0.0,2.0,1.0,1.0,138351.68,0.0
4899,15766417.0,T'ien,705.0,France,Male,45.0,8.0,0.0,2.0,1.0,1.0,120893.85,0.0
4900,15674929.0,Onwumelu,721.0,France,Male,28.0,5.0,0.0,2.0,0.0,0.0,65769.3,0.0
4901,15806913.0,Clements,675.0,France,Male,31.0,2.0,0.0,2.0,1.0,0.0,101694.67,0.0
4902,15803378.0,Ulyanova,652.0,France,Female,30.0,1.0,0.0,2.0,1.0,0.0,52629.73,0.0
4903,15752312.0,Okwudilichukwu,742.0,France,Male,45.0,9.0,0.0,2.0,1.0,1.0,74850.84,1.0
4904,15742269.0,Ts'ui,744.0,Spain,Female,26.0,8.0,0.0,2.0,1.0,1.0,102628.98,0.0
4905,15602043.0,Chukwufumnanya,520.0,Germany,Female,26.0,7.0,62610.96,2.0,1.0,1.0,134732.99,0.0
4906,15615456.0,Ting,691.0,Spain,Female,38.0,1.0,148887.37,1.0,1.0,1.0,59325.21,0.0
4907,15686957.0,Kao,713.0,France,Male,33.0,4.0,0.0,2.0,1.0,0.0,143783.46,0.0
4908,15761917.0,Hsiung,683.0,Germany,Male,32.0,8.0,133705.74,1.0,1.0,1.0,183536.24,0.0
4909,15622774.0,Nwachinemelu,743.0,France,Female,41.0,4.0,0.0,2.0,1.0,1.0,131772.51,0.0
4910,15649487.0,Sholes,682.0,France,Male,33.0,5.0,0.0,2.0,1.0,0.0,176570.28,0.0
4911,15704770.0,Milne,757.0,France,Female,36.0,3.0,0.0,3.0,0.0,0.0,159835.75,1.0
4912,15783859.0,Ch'en,705.0,France,Male,28.0,7.0,0.0,2.0,0.0,0.0,58803.28,0.0
4913,15773890.0,Pirozzi,639.0,France,Male,43.0,0.0,0.0,2.0,0.0,1.0,51387.1,0.0
4914,15792718.0,Udegbulam,573.0,Spain,Male,38.0,1.0,0.0,1.0,1.0,0.0,48228.1,0.0
4915,15595162.0,McIntyre,815.0,France,Male,44.0,3.0,0.0,1.0,1.0,0.0,173365.9,1.0
4916,15587596.0,P'an,733.0,France,Female,66.0,9.0,125841.52,1.0,1.0,1.0,38186.85,0.0
4917,15756056.0,Teng,637.0,France,Male,38.0,9.0,181768.32,1.0,1.0,1.0,76510.46,0.0
4918,15751180.0,Ch'in,576.0,Spain,Male,24.0,2.0,0.0,2.0,1.0,0.0,86657.48,0.0
4919,15591150.0,Iqbal,712.0,France,Male,39.0,0.0,0.0,2.0,1.0,0.0,48314.0,0.0
4920,15689312.0,Mazzanti,713.0,France,Female,29.0,3.0,0.0,2.0,0.0,0.0,143783.46,0.0
4921,15741745.0,Yefremov,680.0,France,Female,33.0,5.0,0.0,2.0,0.0,1.0,70916.0,0.0
4922,15721426.0,Cattaneo,634.0,France,Female,42.0,9.0,0.0,2.0,1.0,1.0,17095.49,0.0
4923,15584897.0,Ulyanova,678.0,France,Female,38.0,6.0,0.0,2.0,1.0,1.0,45422.62,0.0
4924,15640260.0,Chienezie,619.0,Spain,Male,51.0,9.0,123969.96,1.0,1.0,1.0,142956.48,0.0
4925,15710390.0,Chidumaga,624.0,France,Male,29.0,3.0,0.0,2.0,0.0,1.0,94780.9,0.0
4926,15662232.0,Onyekaozulu,579.0,France,Male,37.0,2.0,0.0,1.0,1.0,1.0,101418.05,0.0
4927,15578825.0,Ch'in,695.0,Spain,Male,30.0,5.0,0.0,2.0,1.0,1.0,166692.04,0.0
4928,15682778.0,Ch'iu,733.0,France,Male,38.0,6.0,0.0,1.0,0.0,0.0,84760.32,0.0
4929,15571928.0,K?,712.0,France,Male,43.0,5.0,0.0,2.0,0.0,1.0,164018.98,0.0
4930,15618391.0,O'Donnell,693.0,France,Male,38.0,1.0,0.0,2.0,1.0,0.0,163736.09,0.0
4931,15752488.0,H?,635.0,Germany,Male,28.0,8.0,95830.43,2.0,1.0,1.0,178045.97,0.0
4932,15655175.0,Ch'iu,718.0,France,Male,40.0,5.0,0.0,2.0,1.0,0.0,178067.33,0.0
4933,15639576.0,Scott,699.0,Spain,Female,41.0,2.0,141782.57,1.0,1.0,1.0,11783.1,0.0
4934,15691817.0,Estrada,850.0,France,Male,31.0,2.0,0.0,3.0,1.0,1.0,142566.75,1.0
4935,15706567.0,Kao,705.0,France,Male,43.0,4.0,0.0,2.0,1.0,1.0,156495.29,0.0
4936,15621083.0,Lo,579.0,Spain,Female,42.0,5.0,103895.31,1.0,1.0,1.0,140130.22,0.0
4937,15601688.0,Chiu,641.0,France,Male,39.0,4.0,0.0,2.0,0.0,1.0,183572.39,0.0
4938,15741094.0,Ts'ai,595.0,France,Female,34.0,5.0,0.0,2.0,0.0,1.0,163798.41,0.0
4939,15791342.0,H?,663.0,Spain,Male,31.0,6.0,0.0,1.0,1.0,1.0,168816.03,1.0
4940,15646563.0,Tung,724.0,France,Male,36.0,1.0,0.0,2.0,1.0,1.0,184520.0,0.0
4941,15634602.0,Hsueh,577.0,Germany,Male,38.0,3.0,103499.09,2.0,1.0,0.0,71830.1,0.0
4942,15752831.0,Obiajulu,648.0,Spain,Male,39.0,4.0,0.0,2.0,0.0,1.0,172586.89,0.0
4943,15782939.0,Chibuzo,687.0,France,Female,34.0,10.0,0.0,2.0,0.0,0.0,91346.03,0.0
4944,15621893.0,Hsia,778.0,Germany,Female,34.0,8.0,102097.65,2.0,1.0,0.0,60721.4,0.0
4945,15606841.0,Lu,549.0,Germany,Male,39.0,0.0,119315.75,1.0,1.0,1.0,89801.9,0.0
4946,15622518.0,Chin,719.0,France,Male,44.0,7.0,0.0,2.0,1.0,0.0,88698.83,0.0
4947,15726186.0,Martin,669.0,France,Male,38.0,9.0,0.0,1.0,0.0,0.0,138360.29,1.0
4948,15733705.0,Walker,637.0,France,Female,38.0,4.0,123345.39,1.0,0.0,0.0,152417.79,0.0
4949,15731117.0,Chukwuemeka,572.0,France,Male,51.0,6.0,0.0,1.0,1.0,1.0,160828.98,1.0
4950,15643903.0,Goliwe,557.0,France,Male,39.0,4.0,0.0,1.0,1.0,1.0,144517.17,1.0
4951,15662955.0,Ch'ien,584.0,France,Male,33.0,9.0,0.0,2.0,1.0,1.0,177613.19,0.0
4952,15806901.0,Ch'ien,589.0,Spain,Male,40.0,5.0,0.0,2.0,1.0,0.0,95857.18,0.0
4953,15722072.0,Lo,633.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,64448.36,0.0
4954,15700627.0,Pisani,631.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,35342.33,0.0
4955,15641170.0,Onio,605.0,Spain,Male,39.0,6.0,0.0,2.0,1.0,0.0,86957.42,0.0
4956,15737169.0,Bellucci,644.0,France,Female,38.0,1.0,101242.98,1.0,1.0,1.0,183572.39,0.0
4957,15777892.0,Ting,756.0,France,Female,48.0,3.0,0.0,1.0,1.0,0.0,176882.08,1.0
4958,15657566.0,Tien,478.0,Germany,Male,32.0,2.0,161628.66,2.0,1.0,1.0,38773.74,0.0
4959,15592089.0,Lo,635.0,France,Female,57.0,1.0,0.0,1.0,1.0,0.0,164975.82,1.0
4960,15652218.0,Hs?eh,602.0,France,Male,59.0,3.0,0.0,2.0,1.0,1.0,57553.02,0.0
4961,15633260.0,Yermolayev,678.0,Germany,Female,32.0,7.0,112465.06,1.0,0.0,0.0,126761.2,0.0
4962,15803526.0,Dickson,577.0,France,Female,42.0,4.0,0.0,2.0,1.0,1.0,93739.67,0.0
4963,15791321.0,Linger,790.0,France,Male,40.0,1.0,0.0,1.0,1.0,0.0,172586.89,1.0
4964,15768219.0,Nwagugheuzo,742.0,France,Male,36.0,8.0,0.0,1.0,1.0,1.0,120893.83,0.0
4965,15803976.0,Chidiegwu,586.0,Germany,Male,43.0,5.0,106901.41,1.0,1.0,1.0,93901.61,0.0
4966,15790247.0,Kao,712.0,France,Male,34.0,10.0,0.0,2.0,1.0,1.0,184474.74,0.0
4967,15693381.0,Kao,732.0,France,Male,35.0,3.0,0.0,2.0,0.0,1.0,146585.97,0.0
4968,15717231.0,Martin,684.0,France,Male,45.0,8.0,0.0,2.0,0.0,0.0,92865.41,0.0
4969,15660571.0,Chuang,593.0,France,Female,41.0,8.0,102773.2,1.0,1.0,1.0,142331.85,0.0
4970,15781589.0,T'ao,553.0,France,Female,36.0,7.0,0.0,2.0,1.0,1.0,26229.24,0.0
4971,15691906.0,Onyemere,733.0,France,Female,36.0,6.0,0.0,2.0,1.0,1.0,126812.63,0.0
4972,15771580.0,Teng,635.0,France,Male,36.0,5.0,0.0,2.0,1.0,1.0,163570.25,0.0
